customer_id,churn_flag,churn_probability_score,likely_churn_date
2015,0,0.5,
2016,1,0.8,2026-07-13
2017,0,0.8,
2018,0,0.8,
2019,0,0.5,
2020,1,0.8,2026-07-28
2021,1,0.8,2026-07-25
2022,1,0.5,2026-07-23
2023,1,0.8,2026-07-07
2024,1,0.8,2026-07-28
2025,1,0.5,2026-07-13
2026,1,0.8,2026-07-03
2027,0,0.1,
2028,1,0.8,2026-07-28
2029,0,0.8,
2030,1,0.8,2026-07-02
2031,1,0.8,2026-06-30
2032,0,0.5,
2033,1,0.8,2026-07-01
2034,1,0.8,2026-07-25
2035,1,0.8,2026-06-30
2036,0,0.8,
2037,0,0.3,
2038,1,0.5,2026-07-15
2039,0,0.3,
2040,0,0.8,
2041,1,0.8,2026-07-15
2042,1,0.8,2026-07-01
2043,1,0.8,2026-07-15
2044,1,0.5,2026-07-25
2045,0,0.5,
2046,0,0.8,
2047,1,0.8,2026-07-16
2048,1,0.8,2026-07-05
2049,1,0.8,2026-07-11
2050,0,0.5,
2051,1,0.8,2026-07-27
2052,0,0.1,
2053,0,0.8,
2054,1,0.8,2026-07-23
2055,1,0.8,2026-07-29
2056,0,0.5,
2057,1,0.8,2026-07-24
2058,0,0.5,
2059,1,0.8,2026-07-26
2060,0,0.5,
2061,0,0.8,
2062,1,0.8,2026-07-12
2063,0,0.5,
2064,0,0.1,
2065,1,0.8,2026-07-07
2066,1,0.8,2026-07-26
2067,1,0.8,2026-07-11
2068,1,0.5,2026-07-23
2069,1,0.8,2026-07-18
2070,0,0.1,
2071,1,0.8,2026-07-07
2072,1,0.8,2026-07-13
2073,1,0.5,2026-07-10
2074,0,0.5,
2075,0,0.5,
2076,0,0.5,
2077,1,0.5,2026-07-24
2078,1,0.8,2026-07-24
2079,1,0.8,2026-07-21
2080,1,0.8,2026-07-07
2081,0,0.3,
2082,1,0.8,2026-07-02
2083,1,0.5,2026-07-02
2084,0,0.5,
2085,1,0.8,2026-07-24
2086,0,0.5,
2087,1,0.8,2026-07-19
2088,1,0.8,2026-07-23
2089,0,0.1,
2090,1,0.8,2026-07-06
2091,1,0.8,2026-07-16
2092,1,0.8,2026-07-01
2093,1,0.8,2026-07-08
2094,1,0.8,2026-07-06
2095,1,0.8,2026-06-30
2096,1,0.8,2026-07-23
2097,0,0.8,
2098,1,0.8,2026-07-13
2099,1,0.5,2026-07-24
2100,1,0.8,2026-07-14
2101,0,0.3,
2102,1,0.1,2026-07-04
2103,0,0.8,
2104,0,0.8,
2105,1,0.8,2026-07-18
2106,1,0.5,2026-07-26
2107,1,0.5,2026-07-26
2108,0,0.8,
2109,0,0.8,
2110,0,0.8,
2111,0,0.1,
2112,1,0.5,2026-06-30
2113,1,0.8,2026-07-04
2114,1,0.8,2026-07-15
2115,1,0.5,2026-07-18
2116,1,0.5,2026-07-10
2117,0,0.8,
2118,1,0.5,2026-07-28
2119,1,0.8,2026-07-21
2120,1,0.8,2026-07-10
2121,1,0.8,2026-07-01
2122,1,0.5,2026-07-17
2123,0,0.5,
2124,1,0.5,2026-07-19
2125,0,0.5,
2126,1,0.5,2026-07-21
2127,1,0.8,2026-07-03
2128,1,0.8,2026-07-19
2129,1,0.8,2026-07-08
2130,1,0.8,2026-07-18
2131,1,0.8,2026-07-02
2132,1,0.5,2026-07-18
2133,0,0.5,
2134,0,0.8,
2135,1,0.8,2026-07-21
2136,1,0.8,2026-07-17
2137,1,0.8,2026-06-30
2138,0,0.5,
2139,0,0.5,
2140,0,0.8,
2141,0,0.5,
2142,1,0.8,2026-07-26
2143,0,0.5,
2144,0,0.8,
2145,0,0.8,
2146,1,0.5,2026-07-21
2147,1,0.5,2026-07-25
2148,1,0.8,2026-07-27
2149,1,0.5,2026-07-08
2150,1,0.8,2026-07-08
2151,0,0.8,
2152,0,0.8,
2153,1,0.8,2026-07-10
2154,1,0.5,2026-07-07
2155,1,0.8,2026-07-28
2156,1,0.8,2026-07-10
2157,1,0.5,2026-07-15
2158,1,0.5,2026-07-01
2159,1,0.5,2026-07-08
2160,0,0.8,
2161,1,0.5,2026-07-27
2162,1,0.8,2026-07-29
2163,0,0.5,
2164,1,0.8,2026-07-09
2165,1,0.8,2026-07-12
2166,1,0.5,2026-07-02
2167,0,0.5,
2168,1,0.5,2026-07-13
2169,1,0.8,2026-07-27
2170,0,0.5,
2171,1,0.8,2026-07-08
2172,1,0.8,2026-07-07
2173,1,0.8,2026-07-15
2174,1,0.8,2026-07-09
2175,1,0.8,2026-07-05
2176,1,0.5,2026-07-02
2177,1,0.8,2026-07-20
2178,0,0.8,
2179,0,0.8,
2180,0,0.8,
2181,0,0.8,
2182,0,0.8,
2183,0,0.5,
2184,0,0.3,
2185,1,0.8,2026-07-27
2186,1,0.8,2026-07-06
2187,0,0.5,
2188,0,0.5,
2189,1,0.8,2026-07-16
2190,1,0.8,2026-07-18
2191,0,0.5,
2192,1,0.5,2026-07-13
2193,1,0.5,2026-07-13
2194,1,0.8,2026-07-21
2195,0,0.5,
2196,1,0.5,2026-07-21
2197,1,0.8,2026-07-05
2198,0,0.5,
2199,0,0.5,
2200,0,0.8,
2201,1,0.5,2026-07-28
2202,0,0.5,
2203,1,0.8,2026-07-10
2204,1,0.5,2026-07-13
2205,1,0.5,2026-07-10
2206,0,0.8,
2207,1,0.5,2026-07-05
2208,1,0.8,2026-07-12
2209,0,0.1,
2210,0,0.5,
2211,0,0.5,
2212,0,0.8,
2213,1,0.8,2026-07-17
2214,1,0.5,2026-07-27
2215,0,0.5,
2216,0,0.5,
2217,1,0.5,2026-07-17
2218,0,0.5,
2219,0,0.5,
2220,1,0.8,2026-07-03
2221,1,0.8,2026-07-15
2222,0,0.8,
2223,1,0.5,2026-07-24
2224,0,0.5,
2225,1,0.8,2026-07-20
2226,0,0.8,
2227,1,0.8,2026-07-13
2228,1,0.8,2026-07-03
2229,1,0.8,2026-07-04
2230,1,0.8,2026-07-21
2231,1,0.8,2026-07-29
2232,0,0.5,
2233,0,0.5,
2234,0,0.5,
2235,1,0.8,2026-06-30
2236,1,0.8,2026-07-02
2237,0,0.5,
2238,1,0.8,2026-07-08
2239,0,0.8,
2240,1,0.8,2026-07-05
2241,0,0.5,
2242,1,0.8,2026-07-02
2243,1,0.8,2026-07-12
2244,1,0.8,2026-07-08
2245,1,0.5,2026-07-23
2246,1,0.8,2026-07-14
2247,0,0.5,
2248,1,0.8,2026-07-06
2249,1,0.5,2026-07-18
2250,0,0.5,
2251,0,0.3,
2252,1,0.8,2026-07-23
2253,0,0.5,
2254,1,0.8,2026-07-04
2255,1,0.8,2026-07-06
2256,0,0.8,
2257,0,0.8,
2258,1,0.5,2026-07-20
2259,0,0.5,
2260,0,0.8,
2261,1,0.5,2026-07-22
2262,0,0.1,
2263,1,0.8,2026-07-18
2264,1,0.8,2026-07-15
2265,0,0.8,
2266,1,0.8,2026-07-02
2267,1,0.8,2026-07-14
2268,0,0.8,
2269,0,0.5,
2270,0,0.8,
2271,0,0.5,
2272,0,0.5,
2273,1,0.5,2026-07-16
2274,0,0.5,
2275,1,0.5,2026-07-06
2276,1,0.5,2026-07-25
2277,0,0.8,
2278,1,0.5,2026-07-13
2279,0,0.1,
2280,0,0.8,
2281,1,0.5,2026-07-19
2282,1,0.8,2026-07-03
2283,1,0.8,2026-07-16
2284,1,0.8,2026-07-19
2285,0,0.5,
2286,1,0.8,2026-07-26
2287,1,0.5,2026-07-10
2288,0,0.1,
2289,1,0.5,2026-07-23
2290,1,0.8,2026-07-17
2291,1,0.5,2026-06-30
2292,1,0.8,2026-07-21
2293,0,0.8,
2294,1,0.5,2026-07-27
2295,1,0.5,2026-07-25
2296,1,0.8,2026-07-29
2297,0,0.5,
2298,1,0.8,2026-07-24
2299,1,0.5,2026-07-29
2300,1,0.8,2026-07-03
2301,1,0.5,2026-07-12
2302,1,0.8,2026-07-10
2303,1,0.5,2026-07-20
2304,0,0.5,
2305,0,0.3,
2306,0,0.5,
2307,1,0.8,2026-07-23
2308,1,0.8,2026-07-16
2309,1,0.8,2026-07-06
2310,1,0.8,2026-07-03
2311,0,0.8,
2312,1,0.5,2026-07-11
2313,1,0.8,2026-07-07
2314,0,0.3,
2315,1,0.8,2026-07-29
2316,0,0.1,
2317,1,0.5,2026-07-24
2318,1,0.8,2026-07-03
2319,1,0.8,2026-07-01
2320,0,0.5,
2321,0,0.8,
2322,1,0.5,2026-07-10
2323,1,0.8,2026-07-27
2324,0,0.8,
2325,1,0.8,2026-07-12
2326,0,0.5,
2327,0,0.8,
2328,1,0.8,2026-07-29
2329,0,0.5,
2330,1,0.8,2026-07-08
2331,1,0.8,2026-07-21
2332,0,0.5,
2333,0,0.8,
2334,0,0.5,
2335,0,0.5,
2336,0,0.8,
2337,0,0.8,
2338,1,0.8,2026-07-26
2339,1,0.5,2026-07-01
2340,1,0.8,2026-07-19
2341,1,0.8,2026-07-05
2342,1,0.8,2026-07-27
2343,1,0.8,2026-07-19
2344,1,0.8,2026-07-21
2345,1,0.8,2026-07-23
2346,1,0.8,2026-07-28
2347,1,0.8,2026-07-11
2348,0,0.5,
2349,1,0.5,2026-07-28
2350,0,0.3,
2351,1,0.5,2026-07-13
2352,1,0.5,2026-07-04
2353,0,0.5,
2354,0,0.8,
2355,1,0.5,2026-07-29
2356,1,0.8,2026-07-19
2357,0,0.5,
2358,0,0.8,
2359,1,0.8,2026-07-10
2360,1,0.5,2026-07-05
2361,1,0.8,2026-07-26
2362,1,0.5,2026-07-20
2363,0,0.1,
2364,0,0.8,
2365,0,0.8,
2366,1,0.5,2026-07-26
2367,1,0.8,2026-07-08
2368,1,0.8,2026-07-27
2369,1,0.8,2026-07-19
2370,1,0.5,2026-07-19
2371,1,0.5,2026-07-27
2372,0,0.5,
2373,1,0.5,2026-07-10
2374,1,0.5,2026-07-16
2375,0,0.5,
2376,1,0.8,2026-07-01
2377,1,0.8,2026-07-04
2378,0,0.5,
2379,1,0.5,2026-07-28
2380,1,0.8,2026-06-30
2381,0,0.5,
2382,1,0.8,2026-07-09
2383,1,0.8,2026-07-14
2384,1,0.5,2026-07-06
2385,1,0.5,2026-07-29
2386,1,0.8,2026-07-20
2387,1,0.8,2026-07-10
2388,1,0.8,2026-07-09
2389,1,0.8,2026-06-30
2390,1,0.8,2026-07-25
2391,0,0.8,
2392,0,0.8,
2393,1,0.8,2026-07-13
2394,0,0.5,
2395,1,0.8,2026-07-27
2396,0,0.3,
2397,0,0.8,
2398,1,0.8,2026-07-17
2399,0,0.5,
2400,1,0.8,2026-07-23
2401,1,0.8,2026-07-11
2402,1,0.5,2026-07-08
2403,1,0.8,2026-07-27
2404,0,0.5,
2405,1,0.8,2026-07-24
2406,1,0.5,2026-07-24
2407,1,0.8,2026-07-23
2408,1,0.5,2026-07-02
2409,0,0.8,
2410,1,0.8,2026-07-08
2411,1,0.8,2026-07-04
2412,1,0.8,2026-07-02
2413,1,0.8,2026-07-24
2414,1,0.5,2026-06-30
2415,1,0.8,2026-07-26
2416,1,0.8,2026-06-30
2417,0,0.5,
2418,1,0.8,2026-07-05
2419,1,0.8,2026-07-08
2420,1,0.8,2026-07-06
2421,0,0.8,
2422,1,0.8,2026-07-29
2423,0,0.3,
2424,0,0.5,
2425,0,0.3,
2426,1,0.8,2026-07-14
2427,1,0.8,2026-07-23
2428,1,0.8,2026-07-03
2429,0,0.8,
2430,1,0.8,2026-07-26
2431,1,0.5,2026-07-20
2432,1,0.8,2026-07-16
2433,1,0.5,2026-07-21
2434,0,0.5,
2435,0,0.5,
2436,1,0.8,2026-07-13
2437,0,0.8,
2438,0,0.5,
2439,0,0.1,
2440,1,0.5,2026-06-30
2441,0,0.5,
2442,0,0.5,
2443,0,0.1,
2444,1,0.5,2026-07-25
2445,1,0.5,2026-07-28
2446,1,0.5,2026-07-14
2447,0,0.1,
2448,1,0.1,2026-07-09
2449,1,0.5,2026-07-21
2450,1,0.8,2026-07-05
2451,0,0.1,
2452,1,0.8,2026-07-25
2453,1,0.5,2026-07-02
2454,1,0.5,2026-07-25
2455,0,0.5,
2456,1,0.8,2026-07-01
2457,1,0.8,2026-07-10
2458,0,0.1,
2459,1,0.8,2026-07-04
2460,0,0.5,
2461,1,0.8,2026-07-05
2462,0,0.1,
2463,1,0.8,2026-07-27
2464,1,0.5,2026-07-09
2465,0,0.8,
2466,1,0.8,2026-07-08
2467,1,0.8,2026-07-10
2468,1,0.5,2026-07-22
2469,1,0.5,2026-07-15
2470,0,0.5,
2471,1,0.5,2026-07-04
2472,1,0.8,2026-07-06
2473,1,0.5,2026-07-15
2474,1,0.8,2026-07-02
2475,0,0.8,
2476,1,0.8,2026-07-15
2477,1,0.8,2026-07-09
2478,1,0.8,2026-07-17
2479,1,0.5,2026-07-17
2480,0,0.5,
2481,1,0.8,2026-07-18
2482,1,0.8,2026-07-10
2483,0,0.5,
2484,1,0.8,2026-07-21
2485,1,0.5,2026-07-06
2486,0,0.5,
2487,1,0.8,2026-07-25
2488,0,0.8,
2489,1,0.8,2026-07-27
2490,0,0.5,
2491,1,0.8,2026-07-11
2492,1,0.8,2026-07-23
2493,0,0.8,
2494,0,0.8,
2495,1,0.8,2026-07-29
2496,1,0.8,2026-07-17
2497,0,0.1,
2498,0,0.5,
2499,0,0.5,
2500,1,0.8,2026-07-18
2501,1,0.8,2026-07-20
2502,0,0.8,
2503,1,0.5,2026-07-02
2504,1,0.5,2026-07-18
2505,1,0.5,2026-07-17
2506,0,0.5,
2507,1,0.8,2026-07-10
2508,0,0.1,
2509,1,0.8,2026-07-02
2510,1,0.5,2026-07-06
2511,1,0.8,2026-07-21
2512,0,0.5,
2513,0,0.5,
2514,1,0.8,2026-07-06
2515,1,0.5,2026-07-01
2516,1,0.8,2026-07-20
2517,0,0.5,
2518,1,0.5,2026-07-08
2519,1,0.8,2026-07-07
2520,1,0.8,2026-07-27
2521,1,0.8,2026-07-15
2522,0,0.3,
2523,0,0.5,
2524,0,0.5,
2525,0,0.1,
2526,1,0.8,2026-07-10
2527,0,0.5,
2528,1,0.5,2026-07-20
2529,1,0.5,2026-07-25
2530,1,0.8,2026-07-28
2531,1,0.8,2026-07-20
2532,1,0.8,2026-07-13
2533,0,0.5,
2534,1,0.8,2026-07-01
2535,1,0.8,2026-07-12
2536,1,0.5,2026-07-08
2537,1,0.8,2026-07-28
2538,1,0.5,2026-07-27
2539,1,0.8,2026-07-04
2540,1,0.5,2026-07-03
2541,0,0.5,
2542,1,0.5,2026-07-12
2543,1,0.5,2026-07-25
2544,1,0.1,2026-07-26
2545,0,0.5,
2546,1,0.5,2026-07-10
2547,1,0.8,2026-07-13
2548,1,0.8,2026-07-05
2549,0,0.5,
2550,1,0.8,2026-07-14
2551,0,0.8,
2552,1,0.8,2026-07-09
2553,1,0.8,2026-07-04
2554,0,0.5,
2555,1,0.5,2026-07-21
2556,0,0.5,
2557,0,0.5,
2558,0,0.5,
2559,0,0.8,
2560,1,0.5,2026-07-06
2561,1,0.5,2026-07-28
2562,0,0.5,
2563,1,0.5,2026-07-05
2564,1,0.5,2026-06-30
2565,1,0.8,2026-07-27
2566,0,0.1,
2567,0,0.5,
2568,1,0.8,2026-07-06
2569,1,0.8,2026-07-21
2570,1,0.5,2026-07-29
2571,0,0.8,
2572,1,0.8,2026-07-17
2573,0,0.5,
2574,1,0.8,2026-07-11
2575,0,0.8,
2576,0,0.5,
2577,1,0.5,2026-07-13
2578,0,0.5,
2579,1,0.8,2026-07-29
2580,1,0.8,2026-07-17
2581,0,0.5,
2582,1,0.8,2026-07-17
2583,1,0.8,2026-07-21
2584,1,0.8,2026-07-11
2585,1,0.8,2026-07-09
2586,1,0.8,2026-07-13
2587,1,0.8,2026-07-23
2588,0,0.8,
2589,0,0.8,
2590,0,0.5,
2591,0,0.8,
2592,1,0.5,2026-07-26
2593,1,0.8,2026-07-06
2594,0,0.8,
2595,1,0.5,2026-07-29
2596,1,0.8,2026-07-01
2597,0,0.3,
2598,1,0.8,2026-07-15
2599,0,0.8,
2600,1,0.8,2026-07-08
2601,1,0.5,2026-07-03
2602,1,0.8,2026-07-14
2603,0,0.8,
2604,1,0.8,2026-07-11
2605,1,0.8,2026-07-27
2606,1,0.8,2026-07-10
2607,0,0.3,
2608,0,0.5,
2609,0,0.5,
2610,0,0.5,
2611,1,0.8,2026-07-12
2612,1,0.8,2026-07-13
2613,0,0.8,
2614,1,0.5,2026-07-20
2615,1,0.8,2026-07-06
2616,1,0.8,2026-07-14
2617,1,0.5,2026-07-10
2618,0,0.5,
2619,1,0.5,2026-07-01
2620,1,0.8,2026-07-25
2621,1,0.8,2026-07-21
2622,1,0.8,2026-07-09
2623,0,0.5,
2624,1,0.5,2026-07-12
2625,1,0.8,2026-06-30
2626,0,0.8,
2627,0,0.5,
2628,1,0.8,2026-07-14
2629,1,0.5,2026-07-11
2630,0,0.5,
2631,1,0.8,2026-07-14
2632,0,0.5,
2633,1,0.5,2026-07-09
2634,1,0.5,2026-07-06
2635,0,0.5,
2636,1,0.8,2026-07-18
2637,1,0.5,2026-07-12
2638,0,0.8,
2639,0,0.5,
2640,0,0.5,
2641,1,0.8,2026-06-30
2642,1,0.8,2026-07-19
2643,1,0.5,2026-06-30
2644,1,0.8,2026-07-21
2645,1,0.5,2026-07-07
2646,0,0.8,
2647,0,0.8,
2648,0,0.8,
2649,0,0.3,
2650,0,0.8,
2651,0,0.8,
2652,1,0.5,2026-06-30
2653,1,0.8,2026-07-25
2654,1,0.8,2026-07-29
2655,0,0.1,
2656,0,0.5,
2657,0,0.3,
2658,1,0.5,2026-07-15
2659,0,0.5,
2660,1,0.8,2026-06-30
2661,0,0.5,
2662,0,0.5,
2663,1,0.8,2026-07-04
2664,1,0.8,2026-07-04
2665,1,0.8,2026-07-26
2666,1,0.8,2026-07-03
2667,0,0.5,
2668,0,0.8,
2669,1,0.5,2026-07-23
2670,0,0.8,
2671,0,0.8,
2672,1,0.8,2026-07-24
2673,0,0.5,
2674,1,0.8,2026-07-26
2675,1,0.8,2026-07-11
2676,1,0.8,2026-07-16
2677,1,0.8,2026-07-14
2678,0,0.8,
2679,0,0.8,
2680,1,0.5,2026-07-24
2681,0,0.8,
2682,1,0.8,2026-07-10
2683,0,0.8,
2684,0,0.5,
2685,0,0.5,
2686,1,0.5,2026-07-09
2687,1,0.5,2026-07-17
2688,0,0.5,
2689,1,0.5,2026-07-06
2690,1,0.8,2026-07-23
2691,1,0.5,2026-07-23
2692,0,0.1,
2693,0,0.1,
2694,0,0.5,
2695,0,0.8,
2696,1,0.8,2026-07-15
2697,1,0.8,2026-07-24
2698,1,0.8,2026-07-06
2699,0,0.5,
2700,0,0.5,
2701,1,0.8,2026-07-09
2702,1,0.8,2026-07-07
2703,1,0.5,2026-07-25
2704,0,0.5,
2705,1,0.5,2026-07-28
2706,1,0.8,2026-07-03
2707,1,0.8,2026-07-10
2708,1,0.5,2026-07-13
2709,1,0.5,2026-07-26
2710,0,0.1,
2711,1,0.8,2026-07-20
2712,0,0.8,
2713,1,0.8,2026-07-23
2714,0,0.1,
2715,1,0.8,2026-07-28
2716,1,0.8,2026-07-06
2717,0,0.5,
2718,0,0.5,
2719,1,0.5,2026-07-02
2720,1,0.5,2026-07-08
2721,0,0.1,
2722,1,0.8,2026-07-08
2723,1,0.8,2026-07-12
2724,1,0.8,2026-07-14
2725,1,0.8,2026-07-14
2726,0,0.5,
2727,1,0.5,2026-07-20
2728,0,0.5,
2729,1,0.8,2026-06-30
2730,0,0.5,
2731,1,0.8,2026-07-08
2732,0,0.8,
2733,0,0.8,
2734,0,0.8,
2735,1,0.8,2026-07-14
2736,1,0.8,2026-07-08
2737,1,0.5,2026-07-17
2738,1,0.5,2026-07-03
2739,0,0.5,
2740,0,0.8,
2741,1,0.8,2026-07-11
2742,0,0.5,
2743,1,0.5,2026-07-22
2744,1,0.8,2026-07-23
2745,0,0.5,
2746,1,0.8,2026-06-30
2747,1,0.1,2026-07-13
2748,1,0.8,2026-07-23
2749,1,0.5,2026-07-06
2750,1,0.8,2026-07-18
2751,0,0.5,
2752,1,0.5,2026-07-08
2753,0,0.8,
2754,1,0.5,2026-07-15
2755,1,0.8,2026-07-23
2756,0,0.8,
2757,0,0.8,
2758,0,0.5,
2759,1,0.5,2026-07-10
2760,1,0.8,2026-07-15
2761,1,0.8,2026-07-26
2762,1,0.8,2026-06-30
2763,1,0.5,2026-07-14
2764,1,0.5,2026-07-14
2765,0,0.5,
2766,1,0.5,2026-07-14
2767,1,0.3,2026-07-19
2768,1,0.5,2026-07-28
2769,1,0.8,2026-06-30
2770,1,0.5,2026-07-15
2771,1,0.8,2026-07-19
2772,1,0.8,2026-07-21
2773,0,0.8,
2774,0,0.5,
2775,0,0.8,
2776,0,0.8,
2777,0,0.5,
2778,0,0.3,
2779,0,0.5,
2780,1,0.8,2026-07-05
2781,1,0.8,2026-07-19
2782,0,0.8,
2783,1,0.8,2026-07-06
2784,1,0.8,2026-07-20
2785,1,0.5,2026-07-25
2786,1,0.5,2026-07-22
2787,1,0.5,2026-07-05
2788,0,0.5,
2789,1,0.8,2026-07-29
2790,1,0.5,2026-07-22
2791,1,0.5,2026-07-13
2792,1,0.5,2026-07-18
2793,1,0.8,2026-07-10
2794,1,0.8,2026-07-27
2795,0,0.5,
2796,0,0.5,
2797,1,0.5,2026-07-26
2798,1,0.8,2026-07-04
2799,0,0.5,
2800,1,0.5,2026-07-27
2801,1,0.5,2026-07-23
2802,1,0.5,2026-07-02
2803,1,0.8,2026-07-26
2804,1,0.8,2026-07-11
2805,0,0.5,
2806,0,0.8,
2807,1,0.5,2026-07-13
2808,1,0.5,2026-07-04
2809,1,0.5,2026-07-03
2810,0,0.3,
2811,1,0.8,2026-07-10
2812,1,0.8,2026-07-21
2813,1,0.8,2026-07-16
2814,1,0.5,2026-07-29
2815,0,0.5,
2816,1,0.5,2026-07-14
2817,1,0.5,2026-07-16
2818,1,0.8,2026-07-23
2819,1,0.5,2026-07-11
2820,1,0.8,2026-07-27
2821,1,0.8,2026-07-16
2822,0,0.8,
2823,1,0.8,2026-07-26
2824,1,0.8,2026-07-08
2825,1,0.8,2026-07-10
2826,0,0.5,
2827,0,0.8,
2828,1,0.5,2026-07-18
2829,1,0.8,2026-07-11
2830,1,0.8,2026-07-11
2831,0,0.8,
2832,0,0.8,
2833,0,0.5,
2834,0,0.3,
2835,1,0.8,2026-07-06
2836,1,0.5,2026-07-16
2837,1,0.8,2026-07-27
2838,1,0.5,2026-06-30
2839,0,0.5,
2840,1,0.8,2026-07-28
2841,0,0.5,
2842,0,0.5,
2843,0,0.3,
2844,1,0.8,2026-07-05
2845,0,0.8,
2846,1,0.5,2026-07-10
2847,0,0.5,
2848,1,0.5,2026-07-11
2849,1,0.8,2026-07-26
2850,1,0.3,2026-07-18
2851,1,0.8,2026-07-14
2852,0,0.5,
2853,0,0.5,
2854,1,0.8,2026-07-26
2855,1,0.5,2026-07-10
2856,1,0.8,2026-06-30
2857,1,0.8,2026-07-13
2858,0,0.5,
2859,0,0.8,
2860,1,0.5,2026-07-06
2861,1,0.5,2026-07-07
2862,0,0.8,
2863,1,0.8,2026-06-30
2864,0,0.5,
2865,1,0.5,2026-07-13
2866,1,0.8,2026-07-28
2867,1,0.5,2026-07-20
2868,1,0.8,2026-07-15
2869,0,0.8,
2870,1,0.5,2026-07-20
2871,0,0.3,
2872,1,0.5,2026-07-27
2873,1,0.3,2026-07-09
2874,1,0.5,2026-07-10
2875,1,0.8,2026-07-17
2876,0,0.8,
2877,1,0.8,2026-07-09
2878,0,0.5,
2879,0,0.8,
2880,0,0.5,
2881,1,0.5,2026-07-25
2882,1,0.8,2026-07-18
2883,0,0.5,
2884,0,0.5,
2885,0,0.8,
2886,1,0.8,2026-07-01
2887,1,0.8,2026-07-28
2888,1,0.5,2026-07-20
2889,1,0.8,2026-07-22
2890,1,0.8,2026-07-06
2891,1,0.5,2026-07-08
2892,1,0.8,2026-07-17
2893,1,0.8,2026-07-22
2894,0,0.8,
2895,1,0.8,2026-07-15
2896,0,0.5,
2897,1,0.8,2026-07-14
2898,1,0.8,2026-07-08
2899,0,0.8,
2900,1,0.8,2026-06-30
2901,0,0.8,
2902,1,0.8,2026-07-17
2903,1,0.5,2026-07-04
2904,1,0.8,2026-06-30
2905,1,0.3,2026-07-15
2906,1,0.8,2026-07-04
2907,0,0.5,
2908,0,0.8,
2909,0,0.5,
2910,1,0.8,2026-07-29
2911,0,0.5,
2912,1,0.5,2026-07-06
2913,0,0.8,
2914,1,0.8,2026-07-24
2915,1,0.8,2026-07-16
2916,0,0.8,
2917,0,0.5,
2918,1,0.8,2026-07-28
2919,1,0.8,2026-07-13
2920,1,0.8,2026-07-22
2921,0,0.8,
2922,1,0.5,2026-07-14
2923,0,0.5,
2924,0,0.5,
2925,0,0.5,
2926,0,0.5,
2927,1,0.8,2026-07-10
2928,1,0.8,2026-07-24
2929,1,0.5,2026-07-24
2930,0,0.5,
2931,0,0.8,
2932,0,0.5,
2933,0,0.5,
2934,1,0.5,2026-07-26
2935,1,0.8,2026-07-10
2936,1,0.5,2026-07-03
2937,0,0.5,
2938,0,0.5,
2939,0,0.1,
2940,0,0.3,
2941,1,0.8,2026-07-23
2942,0,0.3,
2943,0,0.8,
2944,0,0.3,
2945,1,0.5,2026-07-26
2946,0,0.1,
2947,0,0.1,
2948,1,0.8,2026-06-30
2949,1,0.8,2026-07-21
2950,1,0.8,2026-07-24
2951,0,0.5,
2952,1,0.5,2026-07-03
2953,0,0.3,
2954,1,0.5,2026-07-24
2955,0,0.3,
2956,1,0.8,2026-07-02
2957,1,0.8,2026-07-12
2958,0,0.5,
2959,1,0.8,2026-07-28
2960,1,0.8,2026-06-30
2961,1,0.5,2026-07-25
2962,1,0.5,2026-07-04
2963,0,0.3,
2964,1,0.5,2026-07-14
2965,1,0.8,2026-07-04
2966,1,0.8,2026-07-22
2967,0,0.8,
2968,1,0.8,2026-07-19
2969,1,0.5,2026-07-01
2970,1,0.5,2026-07-27
2971,1,0.8,2026-07-29
2972,0,0.8,
2973,0,0.3,
2974,1,0.5,2026-07-08
2975,0,0.5,
2976,1,0.5,2026-07-14
2977,0,0.5,
2978,1,0.8,2026-07-29
2979,0,0.8,
2980,0,0.5,
2981,1,0.8,2026-07-19
2982,0,0.8,
2983,1,0.8,2026-07-26
2984,0,0.8,
2985,1,0.8,2026-07-03
2986,1,0.5,2026-07-25
2987,1,0.8,2026-07-08
2988,1,0.5,2026-07-21
2989,1,0.8,2026-07-01
2990,0,0.5,
2991,1,0.8,2026-07-04
2992,1,0.8,2026-07-25
2993,0,0.5,
2994,0,0.5,
2995,1,0.8,2026-07-05
2996,1,0.8,2026-07-23
2997,0,0.5,
2998,1,0.5,2026-07-25
2999,1,0.8,2026-07-27
3000,0,0.5,
3001,0,0.8,
3002,0,0.1,
3003,0,0.5,
3004,0,0.5,
3005,1,0.8,2026-07-04
3006,1,0.8,2026-07-16
3007,1,0.8,2026-07-03
3008,1,0.5,2026-07-03
3009,1,0.8,2026-07-07
3010,0,0.8,
3011,1,0.8,2026-07-26
3012,1,0.3,2026-07-07
3013,1,0.5,2026-07-24
3014,0,0.8,
3015,1,0.5,2026-07-27
3016,1,0.8,2026-07-08
3017,1,0.5,2026-07-04
3018,1,0.8,2026-07-12
3019,0,0.8,
3020,0,0.5,
3021,1,0.8,2026-07-07
3022,1,0.8,2026-07-23
3023,0,0.1,
3024,0,0.3,
3025,1,0.5,2026-07-05
3026,1,0.5,2026-07-14
3027,0,0.5,
3028,1,0.8,2026-07-11
3029,0,0.5,
3030,1,0.8,2026-07-28
3031,1,0.8,2026-07-07
3032,1,0.8,2026-07-21
3033,1,0.5,2026-07-10
3034,1,0.8,2026-07-06
3035,1,0.8,2026-07-01
