customer_id,account_age_days,login_count_last_30,login_count_last_90,days_since_last_login,content_views_last_30,content_views_last_90,support_tickets_count,support_satisfaction_score,num_features_used,monthly_active_days,avg_session_length_minutes,profile_completion_percentage
1365,1317,3,6,177,461,420,19,1.313784307347385,3,26,117.23291668977156,59
1366,1566,9,70,107,62,381,4,,4,22,55.63190214141778,88
1367,1631,30,14,10,255,856,1,,10,12,39.54747743998145,40
1368,1171,1,35,312,196,507,0,2.53865299952089,1,7,28.658963878621172,53
1369,1004,21,55,272,26,676,9,,6,29,7.9890917588488,73
1370,1064,29,33,302,110,775,0,4.316957820103482,7,27,54.168156757954186,37
1371,1538,25,13,283,198,975,9,4.751904294930737,8,13,70.84929360233487,96
1372,1565,8,20,195,239,763,7,,1,8,96.95272623374204,65
1373,1090,2,31,277,151,345,18,3.462188997097906,6,8,80.8114435062485,31
1374,1422,3,39,291,338,328,8,2.775234742841848,1,14,6.020130728487242,34
1375,1122,30,45,245,326,864,17,,1,18,112.96593967190304,65
1376,1369,28,78,282,160,976,2,2.0320278336398845,5,8,104.94136774477978,46
1377,1505,7,80,89,75,892,19,1.930689815117316,1,5,83.71075915748406,86
1378,1283,18,40,21,283,734,7,,5,8,6.8535899968042795,75
1379,1570,17,5,307,120,358,3,,8,3,63.769084505042244,60
1380,1390,6,41,292,190,849,13,,7,28,37.554706122384516,33
1381,1262,10,77,184,171,998,13,2.498862429579646,5,19,8.583101618557974,77
1382,1349,1,37,76,466,605,0,,4,25,41.007163068216705,95
1383,1479,25,74,364,176,962,6,3.3307449827372886,3,12,92.70036116055695,40
1384,1192,30,9,114,289,515,18,3.935805005373958,9,23,18.94287290031785,97
1385,1084,25,6,310,241,675,16,2.2677574237937543,4,26,71.15302964078269,61
1386,920,10,31,185,118,466,10,1.4616676775536872,4,14,89.27180796954767,82
1387,1331,11,10,180,286,517,2,3.613319709424809,10,7,56.631322469003315,83
1388,1014,7,72,64,473,550,7,2.6304697595270015,10,21,20.886117701513697,63
1389,971,25,36,174,160,120,2,3.0201037521138114,3,18,61.83302695119695,55
1390,1099,28,23,232,7,170,3,4.062038229542338,8,23,16.61446757268729,34
1391,1632,26,55,12,353,170,2,,9,29,49.6331250964846,84
1392,957,11,16,205,356,570,7,1.4761185746433818,6,18,75.00710570001903,43
1393,1073,23,5,37,378,942,11,4.642696899440131,8,23,101.00253731090103,67
1394,1334,24,61,358,68,751,5,3.3582325254780603,9,2,22.50948584075201,30
1395,961,18,75,189,345,664,14,2.7543481641030985,9,23,72.62930093049594,42
1396,1534,7,38,252,174,49,18,3.1007745736786188,9,27,111.72501052967678,66
1397,1503,10,49,163,387,182,4,,4,13,64.70052161812384,70
1398,1370,3,44,145,84,121,9,,8,7,106.81515376621401,66
1399,1522,30,33,310,385,108,7,1.564012500523806,4,17,101.46084951982118,51
1400,1531,0,76,20,491,912,17,1.7805306615431635,8,26,99.57579395148448,77
1401,1074,6,36,292,218,749,14,4.324151261265557,5,29,17.605710829562344,45
1402,1481,14,55,252,134,88,4,3.9265349706624617,2,30,45.67793371095303,40
1403,1362,23,28,38,167,160,16,2.8138562330789547,9,21,94.36024064958228,70
1404,1352,28,4,221,51,954,16,4.365724163000889,1,30,77.96717287702695,31
1405,1021,7,17,300,192,893,7,2.061144187155825,3,15,98.59491796431733,93
1406,1425,9,16,101,325,896,2,4.428627184727299,4,0,54.94665986102108,92
1407,1289,17,78,106,363,182,1,2.0522952560597125,7,20,72.14837992185588,74
1408,1432,15,67,336,488,184,9,4.500156292084334,8,15,96.62581032107146,80
1409,937,19,45,278,246,302,3,,5,13,116.47664644885722,71
1410,991,7,84,217,59,180,14,3.642451438711175,6,22,50.78027062903465,46
1411,1370,24,61,250,307,421,7,,5,16,29.73720995581314,82
1412,1123,1,71,165,133,691,10,4.236122174321161,7,12,34.98042907508018,36
1413,1140,8,62,112,173,651,1,2.639246172347964,10,28,24.151541453909175,56
1414,1383,24,80,56,485,991,19,1.51686133757118,9,0,114.28203477007376,32
1415,1588,25,48,46,399,721,10,4.067368202388672,9,2,80.31713203087261,96
1416,1546,6,46,274,101,160,17,3.8712820181052225,5,25,23.561480341294285,77
1417,991,10,52,110,283,750,7,1.144299889966308,1,24,113.14084720279178,43
1418,1207,16,50,248,21,160,9,1.9200209567414372,4,1,36.33269828736984,45
1419,1357,26,48,335,205,134,8,1.306108327921934,9,23,85.9012628545939,83
1420,1595,0,1,277,309,941,4,,10,25,49.979248474111166,69
1421,1637,25,41,217,262,761,0,2.8356225550969447,2,8,116.4651747081118,90
1422,1299,12,37,219,47,227,13,2.9333980764276677,9,16,33.13061434013366,32
1423,1507,15,50,190,390,559,3,3.3115179531333028,1,12,93.68866608808403,87
1424,988,11,61,288,55,658,9,4.238723147806937,2,3,69.50182366717164,56
1425,1372,27,62,303,127,85,4,4.3522815845464065,9,23,101.55975107225409,59
1426,1475,1,63,129,210,318,10,1.1460388398600512,10,19,51.75144259046174,30
1427,1188,8,88,107,386,575,15,2.2520647036872887,4,10,58.05778351813434,91
1428,1076,16,71,41,471,107,13,2.502744201638772,1,5,64.79298711595763,45
1429,918,5,25,224,445,995,3,,7,15,24.633039996094727,97
1430,1203,15,17,280,214,408,0,,7,9,87.79344429095516,64
1431,1066,16,41,314,455,380,18,1.5660703864752286,9,21,28.51311175021215,77
1432,1631,16,77,128,241,473,6,4.7083183749545885,3,5,65.30352221603962,90
1433,1526,0,40,213,91,153,15,,1,9,85.668432687093,55
1434,1563,22,12,275,234,338,3,,8,19,22.99209745734021,74
1435,933,20,71,115,176,643,0,2.098322459584104,7,18,88.8721580815411,77
1436,1488,19,51,130,287,554,20,1.3099045036029553,3,3,89.02567900635874,65
1437,1082,5,33,288,52,129,16,4.064217370240286,6,18,93.77754850790669,65
1438,1604,30,78,342,465,484,6,,4,6,15.503900922074292,48
1439,1262,4,21,243,447,0,10,,1,4,63.84610524648393,86
1440,1044,13,85,241,167,309,16,1.9630915689511634,7,12,94.00075658661076,90
1441,1075,11,39,267,162,543,2,4.368764883694034,3,30,77.88353659856742,65
1442,1489,22,18,223,286,452,15,2.0021561588456507,2,17,108.47264546955032,74
1443,1200,5,3,187,437,477,11,1.8551198427967486,9,28,119.75851298026525,54
1444,1510,12,47,91,477,765,0,,6,16,27.412189771575267,69
1445,1598,10,12,188,468,259,16,3.42709765651905,1,20,36.6194130762854,91
1446,1325,12,5,356,360,259,8,4.884562777643827,1,27,87.57339404278326,90
1447,1267,19,80,232,251,177,15,3.590193979459594,9,25,16.947037498595282,77
1448,1600,0,78,365,78,722,5,1.5265928233511632,7,26,102.26736052881239,37
1449,1274,14,81,363,31,321,3,2.1099126632035796,4,20,75.61043590163564,32
1450,1425,10,86,162,459,726,5,3.3473899579684594,6,16,6.629689433892764,81
1451,942,13,85,342,31,66,6,3.0061027749631983,5,2,24.847301438382782,35
1452,1385,8,77,101,352,517,13,,1,9,36.48276101398713,74
1453,958,3,43,238,290,856,2,2.8520214881945236,2,29,15.414597697463709,41
1454,1535,5,40,302,320,988,0,4.154946714950761,4,20,48.07089927002897,40
1455,1278,28,31,157,428,697,20,4.458343630763473,3,9,11.133560006474712,66
1456,1067,5,35,71,289,323,13,,4,8,106.61038657956446,52
1457,1224,9,33,357,225,270,2,3.314784656870758,6,24,78.80997974537249,87
1458,1005,26,80,351,425,174,1,3.340891938974878,3,17,70.4018000455664,85
1459,1482,11,82,349,407,295,6,4.873961821310676,9,26,90.46015528100675,64
1460,1398,2,65,107,132,223,14,,2,16,80.7082008389985,53
1461,1474,15,17,239,300,330,11,3.6332192298290362,1,10,85.64815261982747,75
1462,1459,27,1,81,215,486,10,4.611919495469561,3,29,46.17052152918053,50
1463,1218,14,69,95,385,22,14,2.825782704161845,10,22,55.021374851910835,81
1464,1615,15,31,129,370,382,19,3.7142233670101494,5,1,116.63805229092982,59
1465,1457,24,64,55,215,436,8,2.6030005095325723,1,5,63.903500282274514,68
1466,1300,28,76,357,482,536,6,3.27195309853107,3,4,81.29173821443258,36
1467,1219,2,39,72,410,354,14,2.8423509001983165,3,6,106.53979513636135,68
1468,955,9,10,94,120,878,6,3.896537549636737,3,21,68.86504659244318,77
1469,1386,0,61,81,176,102,15,2.576189181172244,4,29,59.31518436871645,78
1470,1367,26,59,361,124,781,3,2.273426793904432,3,12,93.92495052976803,66
1471,1477,26,86,217,305,403,17,,8,21,90.14934857618772,33
1472,922,7,77,91,393,240,11,3.00582372615451,1,19,73.90457199099446,80
1473,1530,29,9,330,117,141,15,,4,9,55.071072248203976,73
1474,1249,12,83,92,217,154,9,3.7010917312286797,8,1,35.01724224708203,83
1475,1601,5,20,203,349,529,3,1.3305618866171498,2,20,104.18364518519087,31
1476,1159,5,40,65,294,519,12,1.0463546361368707,7,13,93.70636091581581,68
1477,1413,13,33,324,59,618,14,4.124014123485901,6,27,66.52777907813771,76
1478,1436,3,22,217,272,777,12,1.320036445569611,1,10,114.04313987069102,63
1479,1169,6,65,314,372,893,14,2.859052696279107,1,3,104.8081224509065,88
1480,1282,11,6,306,351,378,8,3.6999851255459917,1,17,35.73208466584787,67
1481,1328,11,53,8,228,332,9,3.3831156227494263,6,23,9.210420333563388,80
1482,1407,7,22,43,273,96,4,3.5316800920203413,7,28,36.590066848094914,88
1483,1412,22,79,124,470,845,16,1.1625639223020117,6,11,9.403048693212122,42
1484,1616,12,65,40,172,949,20,2.6901196360808486,1,5,114.2912712758646,62
1485,965,23,83,40,428,934,13,4.174579179037917,10,8,119.41561695090057,95
1486,1443,17,31,355,409,50,11,1.8608370650028894,7,8,90.89002616121826,53
1487,1232,8,64,343,23,619,12,3.7128329957995563,5,0,51.82602106646209,32
1488,1304,25,53,336,66,281,8,4.161032884594727,6,3,30.45222383629418,32
1489,1355,22,41,113,32,626,9,3.4372646161012343,8,18,53.38795042037111,72
1490,1569,17,49,243,476,571,0,2.278571228574702,8,4,58.123968454084824,93
1491,1355,6,68,357,87,689,12,,1,21,103.01354293302467,40
1492,1281,20,62,287,176,85,6,3.1183669975159005,5,9,91.34861473935752,87
1493,984,21,59,15,79,639,18,,6,18,54.62604103811229,32
1494,1119,24,36,284,380,502,7,3.1503708401828225,7,19,114.11419561290623,45
1495,1231,3,50,111,108,113,18,,3,24,94.41533817502864,81
1496,945,17,52,180,384,222,13,2.1155188774884786,6,20,17.14845937778782,70
1497,1091,16,68,272,200,230,12,2.8556557681048935,8,5,111.2497140872055,52
1498,1301,12,36,1,272,849,10,3.6247624508223133,2,12,71.71815030356487,83
1499,1612,13,52,96,325,29,19,,10,19,62.88654431607303,40
1500,1522,19,73,209,484,23,10,1.6658354869278114,8,21,15.46114064352437,77
1501,1373,0,76,334,199,565,16,4.401236054694854,3,14,47.442396977185545,60
1502,1458,5,60,364,471,204,10,,2,28,8.552322229786476,89
1503,1046,14,31,350,308,454,7,4.891221149605698,9,20,17.783089111924177,72
1504,1369,27,20,125,236,739,2,,1,21,82.84032320029937,96
1505,1601,15,49,36,400,427,8,3.1493657863432754,10,20,118.75901361129912,33
1506,1529,14,61,30,149,831,12,3.900602154992864,1,11,50.934385414509705,95
1507,1030,20,83,225,219,806,3,,5,24,99.9012879779814,44
1508,1196,23,21,187,211,672,10,,4,25,60.4979655456526,63
1509,1287,3,42,328,355,75,14,2.9663077221066496,4,24,34.89994864449601,67
1510,1319,22,56,169,403,461,8,3.377712519042034,3,4,65.00461875028535,33
1511,1194,7,47,288,185,730,9,3.863346730420066,10,20,40.04525683565256,86
1512,1020,21,37,79,380,824,4,,5,27,49.186067540870326,59
1513,1117,0,27,298,155,151,18,,6,23,63.488029470500216,96
1514,1522,12,61,316,460,174,11,3.3485417024079105,9,10,65.18380320110691,78
1515,1246,27,62,331,86,891,16,2.935993698153901,7,0,81.9056539528001,38
1516,1050,10,28,158,105,229,4,,2,20,27.648353621346264,93
1517,1446,14,72,326,464,12,16,3.9655114472666377,6,21,8.776661014754252,42
1518,1380,30,42,259,34,277,17,4.386422477402028,9,27,14.1364385306856,37
1519,1595,14,72,267,126,250,8,1.7307386305838532,4,7,84.30830677970302,88
1520,915,5,5,311,136,565,8,,4,23,100.52962370595847,38
1521,1194,28,16,267,155,62,6,,10,24,71.84610031461317,89
1522,1639,3,68,26,163,808,20,,8,3,55.8182781531618,90
1523,1108,6,12,277,301,220,19,3.277317077207639,10,13,104.0309968521723,44
1524,1089,23,56,329,99,603,20,2.825017750031879,1,8,91.77442876118734,64
1525,937,15,80,90,168,519,15,4.805742789664258,5,8,104.73501116932819,61
1526,954,10,35,347,287,515,9,1.4458802335628564,3,15,5.749487889624137,95
1527,1439,15,63,83,91,67,13,1.378271905341605,8,10,78.35654217004982,98
1528,1268,26,23,99,398,111,7,,9,9,41.8018239970383,97
1529,1199,15,13,350,153,949,19,,3,10,22.984588422395035,80
1530,1569,25,21,80,312,678,5,3.0658651882754087,8,20,73.45140934516557,83
1531,960,24,34,117,477,269,15,4.33775613616759,6,4,40.216724599734306,75
1532,1302,26,40,230,157,435,18,2.66849455254294,7,1,116.3981945589974,75
1533,1002,20,17,233,392,280,0,1.808852380770714,5,9,100.74344957582389,33
1534,1319,10,54,195,166,571,17,4.1898984675103375,10,16,55.6118622309446,65
1535,961,3,9,124,82,333,15,3.371761067803852,1,24,80.83309709919426,92
1536,1513,7,35,310,300,384,1,,6,8,66.85800688331287,86
1537,1333,29,36,56,241,137,2,4.1009716311827,7,26,22.45384756851435,49
1538,1121,18,38,293,102,575,2,2.31136845269004,9,24,80.97944043563827,97
1539,1324,26,37,353,11,143,2,3.7970052573502864,6,30,103.14483278648112,87
1540,958,23,27,94,164,479,7,2.3320483922655932,5,8,74.41594251230195,32
1541,1222,4,15,328,210,437,12,4.1923879995355335,9,1,109.99295334375614,95
1542,1306,11,2,289,223,32,16,2.3082800445001572,9,15,37.504338518558285,72
1543,1228,20,8,38,289,94,17,3.127049748844621,9,27,102.9208837828709,89
1544,927,19,83,97,384,74,13,2.8628606632735902,3,20,42.99938591866169,53
1545,1338,20,73,173,232,540,13,2.6058642737489293,5,0,76.72432091270092,79
1546,1073,0,1,115,165,437,4,,4,18,82.57190595041637,71
1547,1510,17,58,334,340,205,18,4.572974141845457,10,4,26.717448263571264,48
1548,1444,6,39,92,51,26,17,4.378793270571607,3,17,45.07975406785286,38
1549,1210,10,40,117,336,213,6,2.697134554118026,5,7,112.67476063807308,57
1550,960,24,45,13,70,898,14,,7,0,56.054533196734404,56
1551,1252,12,6,228,224,408,6,,7,18,98.66743288438522,41
1552,947,5,64,296,370,528,3,,4,3,113.18001312201818,75
1553,1462,23,40,212,97,215,2,2.4394339167469425,5,16,17.87912125634503,88
1554,1010,0,0,194,411,430,12,1.400264094909462,6,30,40.64789836258801,38
1555,1058,13,83,153,117,718,2,4.240677696159071,8,0,114.40055158650102,65
1556,1332,23,82,165,23,144,7,,1,4,64.64153224909458,47
1557,1225,22,60,19,31,610,6,3.643808761032956,6,19,52.71078258509807,50
1558,1079,13,22,89,479,531,4,4.24127869810664,3,11,106.09390233732586,44
1559,1640,25,20,15,254,208,9,2.4927364858681216,5,19,41.923364537022934,33
1560,1329,10,3,240,17,752,4,1.1859978002153313,7,24,73.82835982807063,97
1561,1347,5,20,51,7,357,7,,2,3,116.40399612266032,89
1562,1425,13,68,225,68,877,19,1.0028865132162235,8,15,108.44813405596867,62
1563,1200,4,41,336,276,374,19,1.3855931603249858,8,23,100.57527570408861,55
1564,1047,4,28,263,66,824,4,,2,23,15.900756847007777,81
1565,1019,9,78,53,127,231,8,,5,10,86.70295392725635,89
1566,970,21,75,266,264,591,8,1.5268283882124427,7,11,81.03821025565576,34
1567,1311,23,49,323,24,813,6,1.0572869224236743,1,26,96.39880495034436,50
1568,1164,12,41,5,292,492,15,1.7509930619213852,10,12,56.99197310328751,57
1569,1188,14,79,134,279,450,3,3.6218420198116017,9,29,43.79528923917023,53
1570,1188,8,43,249,395,562,14,3.6720507400099747,6,24,64.69338603488568,38
1571,949,25,46,218,328,26,17,,4,14,100.45896476343833,45
1572,1422,17,37,64,447,355,9,3.2131941611859705,2,30,104.70126153337338,94
1573,1117,5,50,261,99,145,7,1.7947084824267718,6,16,74.1076744324925,49
1574,1156,18,67,268,24,819,17,1.9216941801814658,9,5,48.064293811144125,42
1575,1467,21,21,325,324,879,19,,3,17,113.35207860797644,84
1576,966,27,25,142,25,982,12,,9,13,107.78061687799372,89
1577,1554,10,17,153,0,76,8,3.672480681884448,4,29,89.34795640787844,38
1578,1350,1,52,71,73,492,5,4.227953105463239,4,12,95.425977694511,83
1579,1113,12,75,99,127,854,11,,5,4,107.65342750523732,45
1580,961,23,74,344,77,210,14,,5,24,42.6589862722042,45
1581,992,16,39,268,52,790,20,1.9287246960527131,8,9,99.55764237314028,99
1582,1006,23,78,232,78,72,10,4.79795163833974,1,12,101.36740626751202,62
1583,1297,3,80,238,218,599,5,3.7657476921530404,8,24,38.47729650015266,96
1584,1545,3,11,308,491,613,11,,8,26,85.68389032612076,85
1585,1400,13,7,326,53,885,8,3.9297705374916085,5,20,63.39970844101467,83
1586,952,21,32,182,42,13,3,2.9421950353009763,10,15,30.45963561516039,85
1587,1323,21,34,53,399,846,15,4.349648105073573,7,19,64.68118034374153,78
1588,1410,1,77,55,302,858,20,3.3025020985279547,2,30,92.86352755457644,76
1589,1437,18,86,363,462,618,13,3.873156003484421,1,11,79.41517450389027,86
1590,1490,27,58,293,442,535,1,4.252642685330528,7,21,109.42935044280189,57
1591,1615,18,23,12,322,968,10,,7,25,8.26307675869462,88
1592,1593,27,32,183,419,699,11,4.8623543753832905,5,14,95.12662724030687,71
1593,1390,14,89,325,134,787,5,,9,20,42.01633233711904,81
1594,1154,24,44,88,432,511,2,3.4656109076212274,4,10,100.29855769255045,42
1595,1015,29,11,327,207,320,19,1.744768582480087,7,6,35.438245076218536,92
1596,1566,11,43,224,458,370,5,2.291039109704713,2,6,71.91238608740771,94
1597,1174,22,82,286,151,774,17,2.5918849294922044,2,6,15.736822414490241,81
1598,1216,27,33,74,366,348,17,1.5321291363614296,7,3,102.17609140983686,67
1599,996,19,72,42,165,230,14,1.9836143716569903,3,21,119.15788729850689,33
1600,1051,15,28,355,112,251,7,4.246101296423914,3,0,39.13121050613539,32
1601,1441,27,78,247,429,449,13,4.993490385058096,4,13,26.39667497954554,96
1602,927,18,51,321,294,909,12,3.8269837140082514,6,25,97.19841208539228,85
1603,1247,11,46,120,163,553,11,,3,10,103.89364048955221,61
1604,1134,25,68,296,65,98,16,3.141439655825042,2,25,100.02378195129731,59
1605,1231,23,44,359,330,999,17,1.8958552022363673,5,18,101.21054210601872,88
1606,1391,19,56,254,302,446,2,1.6853647238646499,9,14,69.28454477177502,37
1607,1489,28,44,244,444,723,4,,6,2,114.79443861298196,65
1608,969,18,32,14,365,612,15,4.057460783205871,3,12,29.748476044141455,87
1609,936,9,68,356,345,311,10,,9,30,51.821329940757174,99
1610,1635,21,75,161,441,6,19,,6,18,18.763589069853754,39
1611,1531,19,8,271,211,747,5,1.9951981300050599,10,24,92.26441535206789,52
1612,1205,26,23,15,332,951,15,2.32716045049148,2,30,51.40885785974809,79
1613,1416,25,52,195,356,485,4,1.7319583921391755,5,11,25.40225931506782,85
1614,1460,28,32,255,46,188,8,1.9065608188867769,2,10,56.94866166605628,42
1615,928,16,32,10,450,620,1,1.2365848029467488,6,3,24.379007855048943,97
1616,1110,0,0,167,196,313,0,3.272314624886653,6,27,12.979761584899162,52
1617,1165,6,81,317,255,186,17,,6,3,105.29116592232752,49
1618,1589,19,47,293,90,912,14,4.518687777876366,3,16,22.117721726384527,86
1619,1070,0,79,19,478,550,3,2.246661392898336,5,3,45.141212445115194,53
1620,1385,18,66,85,460,102,15,,3,19,110.799901103978,88
1621,1516,29,84,280,425,398,14,3.6748203204411816,2,10,33.31554965715672,48
1622,1173,7,62,96,406,413,1,4.66644200630026,8,25,102.01415728488435,42
1623,1504,27,66,46,339,670,10,3.2519867889608975,9,16,50.3312652710542,99
1624,1165,20,25,144,164,138,14,2.171836612947204,7,12,55.04096480729206,40
1625,957,15,3,251,53,329,17,2.5552346201508516,8,25,93.63518877347784,37
1626,1097,16,5,96,484,91,9,3.991405543693195,10,17,24.936257181370475,70
1627,1068,23,6,273,14,48,9,2.4070624400433034,9,1,99.73080478549255,85
1628,1031,23,65,268,434,182,16,3.7967324568248,4,3,57.58188198690038,53
1629,1316,28,28,364,163,74,6,3.2845813226825338,10,0,10.201896474062858,78
1630,1187,6,88,59,473,297,0,3.6383767668496887,6,5,118.5148318472528,59
1631,1013,11,51,22,79,145,19,,5,28,111.05044468214116,69
1632,1124,6,83,139,209,706,0,2.6545594148973155,5,26,108.62371747785879,92
1633,1204,8,76,5,320,709,12,,8,4,81.24074849704226,58
1634,1079,2,81,58,59,162,15,,9,10,24.247174549869133,62
1635,1184,30,87,355,203,291,17,,10,8,17.476586010409648,45
1636,1478,12,25,44,284,866,15,,9,1,58.930053636910586,43
1637,1154,3,29,19,426,397,5,,2,7,55.13409242601614,77
1638,1180,14,18,226,305,787,1,3.0144771566030433,4,24,29.199606130753963,70
1639,1375,1,72,7,485,156,10,2.003208664710515,3,11,58.13407404776416,37
1640,1387,12,48,78,484,298,16,,3,20,27.34899553378814,86
1641,988,0,56,35,431,251,19,3.227412526640236,3,17,115.8803018668194,37
1642,1357,3,87,33,209,530,17,,3,23,112.27206481241039,77
1643,1107,1,18,53,350,239,0,3.2508466261153677,7,24,70.19979941665261,58
1644,1144,24,80,18,288,558,2,,8,29,70.72156529240955,79
1645,999,9,87,315,198,460,7,3.4504340067518444,6,20,57.32319232150796,49
1646,1396,14,68,184,114,147,9,1.6974126387548352,7,8,106.42281136241864,77
1647,1359,23,2,221,412,307,4,,7,22,106.17757787758357,59
1648,1190,12,16,320,180,213,12,2.670902504342244,8,14,114.52302619569694,89
1649,1561,11,43,166,340,408,4,1.8236603214146827,4,22,26.960983688864538,54
1650,910,30,84,316,186,921,14,4.0559063193821405,7,11,79.06000554780202,57
1651,1348,12,18,240,55,555,20,4.61870425441527,10,13,10.851856491954027,57
1652,1400,10,70,80,337,393,16,4.772797120898376,1,22,28.742127376695176,52
1653,1362,8,87,288,393,159,20,4.127435648466253,4,4,52.29831912663898,89
