customer_id,total_months_subscribed,payments_made,failed_payment_count,days_overdue,total_revenue,avg_monthly_revenue,upgrade_count,downgrade_count,billing_cycle_day
1550,32,32,2,28,319.68,9.99,1,2,22
1551,41,40,3,27,799.6,19.5,4,1,10
1552,31,29,3,76,1449.71,46.76,5,1,26
1553,48,47,2,24,2349.53,48.95,4,2,21
1554,33,32,0,0,639.68,19.38,2,1,22
1555,35,33,3,27,329.67,9.42,1,3,2
1556,44,43,3,80,429.57,9.76,0,0,9
1557,40,38,2,41,759.62,18.99,3,3,7
1558,35,35,1,16,1749.65,49.99,5,3,5
1559,54,54,1,28,1079.46,19.99,0,0,23
1560,44,42,2,48,419.58,9.54,4,3,3
1561,44,43,1,16,2149.57,48.85,4,1,8
1562,47,47,3,34,2349.53,49.99,3,3,13
1563,40,38,2,89,759.62,18.99,2,2,11
1564,34,32,1,70,639.68,18.81,2,1,12
1565,33,32,2,59,639.68,19.38,5,0,12
1566,32,32,2,15,639.68,19.99,2,3,1
1567,43,43,2,33,2149.57,49.99,0,1,10
1568,38,37,1,5,369.63,9.73,2,2,21
1569,39,37,1,90,739.63,18.96,2,3,14
1570,39,39,2,59,779.61,19.99,1,3,26
1571,31,31,1,46,1549.69,49.99,3,1,13
1572,47,46,2,74,2299.54,48.93,3,1,22
1573,37,36,3,85,1799.64,48.64,0,0,1
1574,38,38,2,57,759.62,19.99,4,0,1
1575,48,47,2,76,2349.53,48.95,4,1,9
1576,32,30,3,9,599.7,18.74,3,3,10
1577,51,50,1,17,999.5,19.6,4,0,16
1578,45,44,2,72,439.56,9.77,1,2,23
1579,37,36,3,60,1799.64,48.64,5,2,19
1580,32,32,2,33,1599.68,49.99,5,2,2
1581,33,32,3,86,319.68,9.69,4,0,9
1582,33,32,3,35,319.68,9.69,5,2,21
1583,43,42,1,34,2099.58,48.83,4,2,20
1584,51,51,0,0,1019.49,19.99,0,3,3
1585,46,45,1,36,2249.55,48.9,1,1,13
1586,31,30,3,14,299.7,9.67,5,1,18
1587,44,44,0,0,439.56,9.99,0,3,28
1588,47,47,0,0,939.53,19.99,0,2,27
1589,47,47,1,39,469.53,9.99,0,3,19
1590,49,48,3,88,479.52,9.79,2,1,27
1591,53,51,2,50,509.49,9.61,3,1,20
1592,53,52,1,87,519.48,9.8,1,0,23
1593,46,45,1,1,449.55,9.77,2,0,26
1594,38,36,1,64,1799.64,47.36,0,3,27
1595,33,31,2,87,309.69,9.38,5,2,13
1596,52,51,1,22,1019.49,19.61,1,0,18
1597,39,39,3,15,1949.61,49.99,2,1,11
1598,40,38,3,12,759.62,18.99,1,1,7
1599,33,33,2,77,659.67,19.99,5,3,11
1600,35,33,1,47,659.67,18.85,3,3,12
1601,48,48,1,11,2399.52,49.99,2,0,24
1602,30,29,0,0,1449.71,48.32,3,3,12
1603,41,41,3,36,819.59,19.99,0,1,13
1604,37,37,0,0,1849.63,49.99,1,2,5
1605,41,39,0,0,779.61,19.01,0,3,22
1606,46,44,1,41,439.56,9.56,3,1,7
1607,49,48,2,6,2399.52,48.97,3,1,17
1608,32,31,1,55,619.69,19.37,0,2,16
1609,31,30,3,6,1499.7,48.38,3,3,16
1610,54,52,1,11,519.48,9.62,0,0,23
1611,51,50,0,0,499.5,9.79,0,0,22
1612,40,38,3,59,1899.62,47.49,3,0,7
1613,47,47,3,59,469.53,9.99,1,1,21
1614,48,48,1,88,2399.52,49.99,5,2,18
1615,30,29,2,47,1449.71,48.32,4,0,26
1616,37,35,2,69,1749.65,47.29,5,2,23
1617,38,37,0,0,739.63,19.46,2,3,8
1618,52,51,1,1,1019.49,19.61,5,3,15
1619,35,35,3,29,1749.65,49.99,4,2,3
1620,46,44,0,0,879.56,19.12,5,3,7
1621,50,50,2,19,999.5,19.99,4,2,26
1622,39,38,2,10,1899.62,48.71,5,0,27
1623,50,49,0,0,979.51,19.59,1,1,18
1624,38,37,1,8,1849.63,48.67,4,2,17
1625,31,29,2,74,289.71,9.35,1,1,26
1626,36,36,0,0,359.64,9.99,1,1,17
1627,35,33,3,15,659.67,18.85,5,1,22
1628,34,32,1,22,319.68,9.4,4,2,22
1629,43,41,2,50,819.59,19.06,0,0,27
1630,39,38,2,14,379.62,9.73,4,0,11
1631,33,33,3,63,1649.67,49.99,2,0,9
1632,37,35,0,0,349.65,9.45,4,0,11
1633,40,38,3,67,759.62,18.99,1,0,6
1634,35,34,1,18,339.66,9.7,5,1,19
1635,39,38,3,70,759.62,19.48,3,1,19
1636,49,47,3,32,469.53,9.58,0,3,17
1637,38,37,0,0,369.63,9.73,4,1,21
1638,39,37,0,0,739.63,18.96,5,0,12
1639,45,43,1,31,429.57,9.55,4,1,10
1640,46,44,1,82,439.56,9.56,2,3,7
1641,32,31,2,62,619.69,19.37,3,1,14
1642,45,44,0,0,439.56,9.77,4,2,24
1643,36,34,3,90,679.66,18.88,0,3,22
1644,38,36,3,9,359.64,9.46,0,3,3
1645,33,32,2,16,319.68,9.69,1,2,23
1646,46,46,1,58,919.54,19.99,0,0,17
1647,45,44,0,0,439.56,9.77,1,1,10
1648,39,37,3,14,1849.63,47.43,3,1,17
1649,52,50,2,64,2499.5,48.07,2,2,18
1650,30,28,0,0,279.72,9.32,1,0,9
1651,44,43,3,22,2149.57,48.85,3,0,18
1652,46,46,3,8,459.54,9.99,0,3,1
1653,45,44,1,24,439.56,9.77,1,3,2
1654,43,43,2,19,429.57,9.99,5,0,21
1655,43,43,0,0,859.57,19.99,5,0,21
1656,36,35,0,0,699.65,19.43,5,0,26
1657,51,49,3,12,489.51,9.6,0,0,6
1658,49,49,3,84,2449.51,49.99,3,3,3
1659,49,49,0,0,979.51,19.99,4,1,17
1660,46,46,1,86,459.54,9.99,0,0,23
1661,41,39,0,0,779.61,19.01,4,1,20
1662,31,31,0,0,1549.69,49.99,0,1,11
1663,49,48,2,15,479.52,9.79,1,1,3
1664,30,29,3,58,289.71,9.66,0,3,8
1665,47,45,0,0,899.55,19.14,0,1,18
1666,52,51,1,79,1019.49,19.61,0,1,4
1667,40,40,0,0,799.6,19.99,1,0,13
1668,40,38,0,0,379.62,9.49,5,2,24
1669,43,41,3,27,819.59,19.06,0,1,13
1670,36,35,2,72,699.65,19.43,4,2,14
1671,38,38,1,36,759.62,19.99,2,0,15
1672,40,40,2,69,399.6,9.99,3,0,23
1673,52,52,1,16,1039.48,19.99,4,1,19
1674,47,45,0,0,449.55,9.56,4,1,14
1675,40,40,1,6,799.6,19.99,1,2,20
1676,41,41,2,88,2049.59,49.99,0,0,5
1677,34,32,3,13,639.68,18.81,3,3,2
1678,30,28,1,32,279.72,9.32,4,3,22
1679,54,54,0,0,1079.46,19.99,5,2,22
1680,35,35,3,12,1749.65,49.99,2,3,23
1681,41,41,2,26,819.59,19.99,5,0,5
1682,38,36,2,10,719.64,18.94,2,3,16
1683,54,53,0,0,529.47,9.8,0,2,22
1684,42,42,2,16,839.58,19.99,3,1,2
1685,44,43,3,90,859.57,19.54,0,1,7
1686,41,39,0,0,1949.61,47.55,1,3,12
1687,40,40,0,0,799.6,19.99,4,1,27
1688,36,35,2,65,699.65,19.43,3,1,16
1689,36,34,1,59,679.66,18.88,3,0,21
1690,34,32,2,47,319.68,9.4,4,0,28
1691,47,45,2,26,2249.55,47.86,3,3,21
1692,38,36,1,5,719.64,18.94,5,0,28
1693,47,46,3,63,2299.54,48.93,5,1,23
1694,45,45,0,0,899.55,19.99,5,0,20
1695,39,38,2,74,379.62,9.73,1,3,4
1696,38,37,3,20,739.63,19.46,5,3,19
1697,53,51,1,50,509.49,9.61,0,2,21
1698,41,39,1,35,389.61,9.5,4,1,7
1699,43,41,3,61,409.59,9.53,4,2,14
1700,31,30,1,26,599.7,19.35,0,3,16
1701,31,29,2,51,579.71,18.7,3,0,27
1702,40,38,1,74,379.62,9.49,1,3,5
1703,49,49,0,0,979.51,19.99,5,1,24
1704,38,37,2,24,739.63,19.46,3,2,20
1705,50,48,2,86,2399.52,47.99,2,2,24
1706,33,31,2,18,619.69,18.78,2,0,13
1707,36,34,3,50,679.66,18.88,1,3,6
1708,53,51,2,11,509.49,9.61,3,2,11
1709,41,41,0,0,819.59,19.99,4,2,17
1710,34,32,1,19,639.68,18.81,5,3,15
1711,35,35,1,27,1749.65,49.99,2,2,28
1712,32,30,3,70,299.7,9.37,1,3,18
1713,53,53,1,51,1059.47,19.99,2,2,20
1714,51,50,1,63,999.5,19.6,4,3,4
1715,32,32,1,23,319.68,9.99,0,1,3
1716,40,38,1,15,759.62,18.99,0,1,7
1717,50,49,1,30,2449.51,48.99,3,0,19
1718,38,36,1,40,719.64,18.94,5,1,4
1719,48,47,0,0,2349.53,48.95,5,3,26
1720,52,50,1,75,499.5,9.61,4,1,6
1721,45,44,2,7,879.56,19.55,0,0,18
1722,41,41,2,20,819.59,19.99,4,3,26
1723,43,42,3,87,839.58,19.53,1,1,11
1724,47,45,0,0,2249.55,47.86,3,3,22
1725,39,39,3,1,389.61,9.99,0,1,6
1726,43,42,2,30,2099.58,48.83,0,0,21
1727,43,42,0,0,839.58,19.53,3,0,9
1728,41,40,3,80,399.6,9.75,1,1,7
1729,45,44,3,3,2199.56,48.88,2,1,14
1730,40,40,0,0,799.6,19.99,5,0,11
1731,46,44,2,12,2199.56,47.82,5,1,9
1732,51,51,0,0,509.49,9.99,3,1,17
1733,38,36,2,43,1799.64,47.36,5,0,10
1734,54,53,0,0,1059.47,19.62,5,3,3
1735,36,35,1,25,349.65,9.71,5,3,4
1736,52,50,1,13,999.5,19.22,3,1,11
1737,42,40,1,79,399.6,9.51,3,0,19
1738,47,45,1,90,899.55,19.14,1,1,7
1739,32,30,2,70,299.7,9.37,2,3,1
1740,52,50,3,6,499.5,9.61,1,0,26
1741,32,30,3,29,299.7,9.37,4,3,9
1742,53,53,1,64,1059.47,19.99,4,1,9
1743,53,51,0,0,1019.49,19.24,4,2,25
1744,46,46,3,7,919.54,19.99,4,0,28
1745,47,47,2,34,469.53,9.99,1,0,13
1746,54,54,1,82,1079.46,19.99,5,2,13
1747,33,32,1,78,639.68,19.38,0,1,1
1748,49,48,3,62,479.52,9.79,5,2,4
1749,46,45,3,23,2249.55,48.9,3,3,18
1750,50,50,0,0,999.5,19.99,2,2,6
1751,38,36,0,0,719.64,18.94,4,3,25
1752,31,30,2,66,299.7,9.67,0,0,7
1753,50,48,0,0,479.52,9.59,3,0,27
1754,35,35,0,0,1749.65,49.99,1,2,24
1755,47,45,3,34,2249.55,47.86,2,2,13
1756,38,37,1,29,369.63,9.73,4,0,28
1757,30,29,0,0,289.71,9.66,1,3,21
1758,45,45,1,89,899.55,19.99,0,0,6
1759,42,41,0,0,819.59,19.51,0,3,25
1760,48,46,2,26,2299.54,47.91,3,3,16
1761,34,34,0,0,339.66,9.99,1,2,25
1762,33,33,1,5,659.67,19.99,5,2,11
1763,50,49,2,46,489.51,9.79,4,2,1
1764,49,48,0,0,479.52,9.79,4,0,2
1765,44,44,3,48,439.56,9.99,2,1,18
1766,51,51,3,89,2549.49,49.99,0,1,16
1767,34,34,1,20,679.66,19.99,0,0,1
1768,53,53,1,57,2649.47,49.99,1,0,8
1769,44,42,1,61,419.58,9.54,0,1,6
1770,35,34,0,0,339.66,9.7,1,1,6
1771,31,29,2,88,289.71,9.35,1,0,10
1772,41,41,0,0,409.59,9.99,0,0,18
1773,41,41,0,0,2049.59,49.99,2,2,17
1774,47,47,1,26,469.53,9.99,0,3,27
1775,52,50,3,39,499.5,9.61,5,1,15
1776,34,33,1,48,329.67,9.7,4,2,16
1777,31,29,0,0,289.71,9.35,2,0,6
1778,33,32,0,0,639.68,19.38,1,1,19
1779,46,46,2,85,919.54,19.99,5,3,28
1780,51,51,1,70,1019.49,19.99,3,2,11
1781,30,30,0,0,599.7,19.99,1,3,23
1782,44,43,3,15,429.57,9.76,5,3,17
1783,31,30,0,0,299.7,9.67,4,2,28
1784,34,34,0,0,679.66,19.99,3,1,17
1785,50,49,2,48,979.51,19.59,2,0,17
1786,35,35,0,0,349.65,9.99,2,1,23
1787,53,51,1,31,509.49,9.61,1,1,20
1788,42,40,0,0,399.6,9.51,5,3,3
1789,36,34,3,25,339.66,9.44,0,2,11
1790,40,40,2,39,399.6,9.99,0,1,19
1791,32,32,0,0,319.68,9.99,3,0,9
1792,42,41,2,22,819.59,19.51,0,1,20
1793,52,51,2,18,509.49,9.8,2,2,17
1794,37,37,1,17,369.63,9.99,3,0,24
1795,32,32,3,29,1599.68,49.99,2,1,27
1796,43,41,1,63,819.59,19.06,5,1,5
1797,54,52,0,0,2599.48,48.14,1,0,22
1798,40,40,3,49,399.6,9.99,5,3,6
1799,37,36,2,87,719.64,19.45,5,2,19
1800,51,49,3,76,489.51,9.6,1,1,18
1801,39,37,1,48,739.63,18.96,5,0,9
1802,42,41,3,17,409.59,9.75,2,3,28
1803,33,32,3,34,319.68,9.69,0,3,26
1804,39,37,3,65,1849.63,47.43,3,1,23
1805,30,29,3,48,579.71,19.32,5,3,10
1806,49,47,2,50,2349.53,47.95,4,1,1
1807,39,38,1,47,379.62,9.73,0,0,9
1808,48,46,2,83,459.54,9.57,3,2,12
1809,36,35,3,3,699.65,19.43,5,0,25
1810,32,31,1,58,619.69,19.37,2,3,3
1811,45,43,1,60,859.57,19.1,0,0,9
1812,33,33,0,0,1649.67,49.99,2,2,2
1813,36,35,3,30,349.65,9.71,3,1,6
1814,38,38,2,24,759.62,19.99,0,1,14
1815,38,37,3,15,369.63,9.73,2,1,2
1816,39,37,3,83,369.63,9.48,2,3,14
1817,34,32,2,63,639.68,18.81,5,3,15
1818,45,45,1,72,899.55,19.99,5,0,22
1819,43,41,2,16,409.59,9.53,3,2,6
1820,46,45,0,0,449.55,9.77,3,2,21
1821,51,50,0,0,999.5,19.6,4,1,21
1822,45,43,2,38,859.57,19.1,1,1,15
1823,39,39,2,86,389.61,9.99,4,3,17
1824,46,44,0,0,439.56,9.56,3,2,18
1825,38,36,3,49,359.64,9.46,5,0,25
1826,35,33,0,0,1649.67,47.13,2,1,1
1827,33,31,1,44,1549.69,46.96,5,0,15
1828,31,31,2,53,619.69,19.99,2,0,26
1829,41,41,2,10,2049.59,49.99,3,3,27
1830,43,43,1,33,859.57,19.99,5,1,12
1831,53,52,2,25,519.48,9.8,4,2,3
1832,37,36,0,0,359.64,9.72,2,1,17
1833,43,42,1,3,2099.58,48.83,0,2,24
1834,48,47,1,9,939.53,19.57,1,2,21
1835,38,38,1,85,1899.62,49.99,5,1,1
1836,47,47,1,9,2349.53,49.99,5,3,7
1837,42,42,0,0,839.58,19.99,1,1,5
1838,45,44,3,73,439.56,9.77,1,1,20
1839,43,41,1,86,409.59,9.53,0,0,8
1840,45,45,0,0,449.55,9.99,4,0,1
1841,34,32,3,84,319.68,9.4,2,2,5
1842,30,28,2,49,559.72,18.66,3,3,4
1843,45,44,2,62,439.56,9.77,1,2,8
1844,35,35,1,72,349.65,9.99,5,2,6
1845,54,53,2,8,1059.47,19.62,0,3,22
1846,37,37,0,0,369.63,9.99,3,2,6
1847,48,46,3,47,919.54,19.16,1,2,13
1848,51,51,1,51,1019.49,19.99,1,0,28
1849,46,44,0,0,879.56,19.12,0,3,6
1850,40,38,1,90,1899.62,47.49,5,0,19
1851,38,38,3,51,379.62,9.99,1,1,19
1852,35,33,3,30,329.67,9.42,5,2,25
1853,46,45,0,0,2249.55,48.9,0,1,13
1854,31,29,2,21,579.71,18.7,3,3,26
1855,38,37,2,24,739.63,19.46,3,2,25
1856,32,32,1,73,319.68,9.99,0,3,3
1857,30,28,1,78,1399.72,46.66,5,3,11
1858,37,37,1,30,1849.63,49.99,2,3,7
1859,39,39,3,16,779.61,19.99,0,2,25
1860,54,52,2,90,519.48,9.62,2,0,13
1861,51,51,2,40,2549.49,49.99,1,2,3
1862,44,42,3,88,839.58,19.08,4,1,22
1863,47,47,2,71,939.53,19.99,2,0,6
1864,40,40,0,0,399.6,9.99,3,2,2
1865,31,29,0,0,579.71,18.7,2,2,18
1866,46,46,1,81,459.54,9.99,4,3,14
1867,44,44,0,0,439.56,9.99,4,2,13
1868,32,30,2,73,599.7,18.74,4,1,21
1869,34,33,2,52,329.67,9.7,3,3,7
1870,42,41,1,37,819.59,19.51,1,0,24
1871,38,37,0,0,739.63,19.46,5,1,15
1872,35,34,3,48,339.66,9.7,5,0,27
1873,36,35,1,87,699.65,19.43,2,1,9
1874,42,42,1,67,2099.58,49.99,5,1,9
1875,40,40,1,1,399.6,9.99,1,3,4
1876,35,33,2,89,659.67,18.85,4,2,23
1877,43,42,2,31,419.58,9.76,0,1,16
1878,42,41,1,8,819.59,19.51,1,1,17
1879,30,28,0,0,279.72,9.32,4,2,8
1880,39,39,1,23,389.61,9.99,5,0,25
1881,45,45,1,19,449.55,9.99,0,1,21
1882,44,42,0,0,2099.58,47.72,0,3,12
1883,46,44,3,72,879.56,19.12,4,3,5
1884,46,46,2,62,919.54,19.99,4,0,23
1885,50,49,3,72,489.51,9.79,2,2,5
1886,48,46,3,90,919.54,19.16,5,1,14
1887,43,43,0,0,429.57,9.99,4,1,4
1888,50,48,2,78,479.52,9.59,0,1,28
1889,36,36,1,89,719.64,19.99,1,0,28
1890,31,29,3,65,289.71,9.35,2,3,14
1891,48,48,2,49,479.52,9.99,5,0,15
1892,48,48,0,0,959.52,19.99,4,1,7
1893,47,45,3,27,2249.55,47.86,4,1,21
1894,38,37,3,36,369.63,9.73,0,1,19
1895,45,45,3,30,449.55,9.99,0,3,16
1896,34,32,3,57,319.68,9.4,2,3,4
1897,36,35,0,0,1749.65,48.6,2,2,18
1898,34,33,2,85,1649.67,48.52,1,0,3
1899,45,43,2,36,859.57,19.1,1,2,9
1900,51,49,0,0,2449.51,48.03,3,1,23
1901,48,46,3,36,919.54,19.16,4,0,20
1902,44,42,3,4,2099.58,47.72,3,3,25
1903,46,46,0,0,459.54,9.99,5,2,27
1904,42,42,2,54,419.58,9.99,2,0,4
1905,48,47,1,71,939.53,19.57,5,2,24
1906,44,43,1,9,429.57,9.76,4,3,25
1907,54,54,2,59,1079.46,19.99,5,0,18
1908,30,28,2,88,279.72,9.32,2,0,17
1909,36,34,1,58,679.66,18.88,5,1,17
1910,50,49,1,49,489.51,9.79,1,2,23
1911,45,43,1,45,429.57,9.55,3,2,18
1912,53,53,1,87,2649.47,49.99,0,3,7
1913,52,50,0,0,2499.5,48.07,0,0,8
1914,35,34,3,70,1699.66,48.56,5,0,2
1915,44,44,1,53,879.56,19.99,4,0,12
1916,30,29,2,19,579.71,19.32,3,0,6
1917,50,49,3,51,979.51,19.59,5,0,11
1918,32,30,0,0,299.7,9.37,4,1,8
1919,37,35,0,0,349.65,9.45,2,1,26
1920,51,50,3,36,499.5,9.79,3,2,20
1921,54,52,1,12,2599.48,48.14,3,1,17
1922,35,33,1,71,329.67,9.42,5,3,3
1923,44,43,0,0,2149.57,48.85,4,1,10
1924,38,38,2,34,759.62,19.99,2,3,26
1925,38,37,2,59,739.63,19.46,5,1,18
1926,39,39,0,0,389.61,9.99,5,1,12
1927,43,42,2,35,419.58,9.76,0,3,20
1928,48,48,0,0,2399.52,49.99,4,3,26
1929,52,51,2,47,509.49,9.8,5,2,13
1930,46,45,3,78,449.55,9.77,2,1,1
1931,38,37,0,0,369.63,9.73,4,0,27
1932,50,50,2,74,499.5,9.99,2,2,9
1933,52,51,0,0,509.49,9.8,2,3,12
1934,41,40,2,9,799.6,19.5,4,3,27
1935,37,35,3,13,699.65,18.91,4,1,8
1936,52,52,0,0,1039.48,19.99,1,0,2
1937,35,34,0,0,339.66,9.7,5,2,23
1938,33,31,3,57,1549.69,46.96,5,3,25
1939,31,29,1,17,579.71,18.7,3,2,9
1940,52,50,1,63,499.5,9.61,3,1,8
1941,49,48,0,0,479.52,9.79,5,1,13
1942,49,49,1,14,489.51,9.99,4,0,20
1943,35,35,1,39,699.65,19.99,0,3,16
1944,44,44,3,42,879.56,19.99,5,1,18
1945,51,50,1,54,2499.5,49.01,2,2,18
1946,46,46,2,35,459.54,9.99,4,3,16
1947,50,48,3,3,959.52,19.19,4,0,13
1948,35,34,3,20,339.66,9.7,2,1,5
1949,40,40,0,0,399.6,9.99,1,0,23
1950,34,33,2,4,659.67,19.4,5,0,6
1951,34,32,0,0,319.68,9.4,3,2,1
1952,33,32,0,0,639.68,19.38,3,2,5
1953,46,45,0,0,899.55,19.56,2,0,18
1954,36,36,3,46,1799.64,49.99,1,1,28
1955,41,40,2,73,399.6,9.75,4,3,10
1956,39,39,1,21,1949.61,49.99,1,2,26
1957,39,39,0,0,1949.61,49.99,0,3,27
1958,44,44,1,49,2199.56,49.99,1,2,25
1959,34,33,3,6,659.67,19.4,2,0,17
1960,40,38,3,31,1899.62,47.49,4,1,22
1961,44,44,1,31,879.56,19.99,4,1,26
1962,35,34,3,36,339.66,9.7,3,1,3
1963,33,31,2,34,619.69,18.78,2,0,16
1964,52,52,2,85,1039.48,19.99,4,0,5
1965,33,33,3,47,1649.67,49.99,4,0,16
1966,51,50,0,0,999.5,19.6,1,0,10
1967,47,45,0,0,449.55,9.56,0,1,17
1968,33,33,1,6,659.67,19.99,3,3,21
1969,47,47,3,89,2349.53,49.99,1,1,17
1970,45,43,1,58,429.57,9.55,3,2,18
1971,32,31,1,4,309.69,9.68,5,1,26
1972,51,50,0,0,999.5,19.6,2,0,8
1973,49,48,3,76,479.52,9.79,0,2,12
1974,46,46,2,55,459.54,9.99,2,1,16
1975,48,48,1,68,479.52,9.99,5,0,13
1976,35,34,2,64,1699.66,48.56,5,2,6
1977,52,51,3,70,509.49,9.8,2,2,3
1978,49,48,3,13,959.52,19.58,1,2,28
1979,54,53,3,46,1059.47,19.62,4,0,17
1980,40,39,1,15,1949.61,48.74,3,0,7
1981,39,38,1,87,1899.62,48.71,3,2,5
1982,31,30,0,0,599.7,19.35,2,2,7
1983,34,32,3,34,1599.68,47.05,4,0,18
1984,38,38,3,57,379.62,9.99,0,0,13
1985,44,44,0,0,879.56,19.99,5,2,25
1986,53,51,2,44,1019.49,19.24,0,3,19
1987,46,46,1,73,459.54,9.99,3,3,15
1988,44,44,1,73,879.56,19.99,0,2,9
1989,30,28,3,50,279.72,9.32,3,1,15
1990,45,44,1,66,2199.56,48.88,3,2,24
1991,30,28,1,19,279.72,9.32,1,1,10
1992,39,39,1,55,779.61,19.99,4,0,26
1993,52,50,1,21,499.5,9.61,2,0,4
1994,31,31,1,19,309.69,9.99,2,2,5
1995,46,46,3,44,2299.54,49.99,3,1,17
1996,45,44,0,0,879.56,19.55,4,3,14
1997,33,33,2,63,1649.67,49.99,2,2,14
1998,34,33,2,74,329.67,9.7,5,1,2
1999,32,30,3,78,299.7,9.37,4,2,18
2000,47,47,3,16,939.53,19.99,1,0,4
2001,40,38,2,36,759.62,18.99,4,1,7
2002,50,48,3,42,479.52,9.59,2,0,17
2003,36,34,2,32,679.66,18.88,2,0,7
2004,47,45,0,0,449.55,9.56,3,3,6
2005,32,31,0,0,309.69,9.68,3,1,21
2006,49,49,1,10,489.51,9.99,5,1,14
2007,45,44,0,0,879.56,19.55,5,2,24
2008,49,48,1,27,959.52,19.58,4,3,2
2009,52,52,3,86,1039.48,19.99,0,1,7
2010,52,51,1,21,1019.49,19.61,5,2,23
2011,49,49,2,58,489.51,9.99,5,1,18
2012,44,44,3,47,2199.56,49.99,0,0,21
2013,34,34,2,6,1699.66,49.99,2,1,12
2014,35,34,2,22,679.66,19.42,2,2,7
2015,44,43,1,22,429.57,9.76,4,0,19
2016,39,37,3,47,739.63,18.96,0,2,4
2017,50,48,2,68,959.52,19.19,5,3,6
2018,38,37,2,23,1849.63,48.67,4,0,25
2019,31,30,2,31,1499.7,48.38,1,1,26
2020,44,43,2,83,2149.57,48.85,3,1,7
2021,30,28,1,75,279.72,9.32,4,1,24
2022,40,38,0,0,1899.62,47.49,2,0,21
2023,45,45,2,11,899.55,19.99,1,0,11
2024,37,35,3,70,1749.65,47.29,2,1,23
2025,36,36,0,0,719.64,19.99,2,2,4
2026,37,35,2,82,349.65,9.45,1,1,14
2027,39,38,0,0,759.62,19.48,4,3,6
2028,51,50,2,2,499.5,9.79,2,1,17
2029,34,32,3,43,319.68,9.4,2,0,28
2030,53,53,1,36,2649.47,49.99,4,1,16
2031,39,37,2,52,369.63,9.48,5,3,2
2032,43,42,1,58,419.58,9.76,1,3,10
2033,34,34,2,8,339.66,9.99,0,1,22
2034,46,44,3,9,879.56,19.12,0,3,1
2035,53,53,3,44,2649.47,49.99,2,2,1
2036,51,51,3,74,509.49,9.99,5,2,5
2037,46,46,1,10,459.54,9.99,4,0,8
2038,31,30,0,0,1499.7,48.38,0,2,20
2039,35,34,0,0,1699.66,48.56,4,0,6
2040,34,32,3,24,319.68,9.4,5,2,12
2041,53,51,3,56,1019.49,19.24,0,0,13
2042,31,31,2,4,619.69,19.99,5,3,5
2043,45,45,0,0,899.55,19.99,0,1,19
2044,35,35,1,38,699.65,19.99,5,2,23
2045,53,52,1,77,2599.48,49.05,5,1,7
2046,48,46,2,26,459.54,9.57,3,2,8
2047,38,38,3,12,379.62,9.99,0,1,6
2048,36,34,2,53,339.66,9.44,2,1,13
2049,32,32,2,28,639.68,19.99,3,0,23
2050,39,38,2,5,1899.62,48.71,3,0,5
2051,45,45,2,45,899.55,19.99,0,0,12
2052,48,47,0,0,469.53,9.78,3,3,26
2053,34,34,2,63,679.66,19.99,2,1,26
2054,39,39,2,15,779.61,19.99,2,3,12
2055,33,33,3,9,1649.67,49.99,4,1,5
2056,37,35,0,0,699.65,18.91,0,3,8
2057,51,49,3,64,979.51,19.21,1,1,7
2058,38,38,0,0,759.62,19.99,1,1,24
2059,42,40,2,49,799.6,19.04,1,3,4
2060,40,40,0,0,799.6,19.99,0,0,2
2061,43,43,3,13,429.57,9.99,5,3,19
2062,43,41,3,4,2049.59,47.66,3,2,24
2063,31,31,1,55,619.69,19.99,4,3,25
2064,51,49,1,68,979.51,19.21,5,3,15
2065,49,48,3,82,2399.52,48.97,3,3,12
2066,43,41,2,55,2049.59,47.66,3,2,23
2067,40,38,2,17,1899.62,47.49,3,2,11
2068,31,29,1,50,1449.71,46.76,1,2,7
2069,37,35,2,26,349.65,9.45,4,2,11
2070,44,43,0,0,859.57,19.54,0,3,28
2071,32,30,3,84,599.7,18.74,0,1,19
2072,41,40,2,65,399.6,9.75,1,1,21
2073,35,34,1,27,1699.66,48.56,3,3,19
2074,53,51,1,13,1019.49,19.24,0,1,15
2075,39,37,1,74,739.63,18.96,2,0,10
2076,51,50,1,58,2499.5,49.01,3,0,6
2077,43,43,0,0,429.57,9.99,5,2,7
2078,46,46,0,0,919.54,19.99,3,3,25
2079,43,41,0,0,819.59,19.06,3,3,18
2080,50,48,3,3,479.52,9.59,1,0,9
2081,40,39,0,0,389.61,9.74,4,0,14
2082,37,37,3,62,1849.63,49.99,5,3,16
2083,54,52,1,17,1039.48,19.25,5,2,13
2084,32,30,1,89,1499.7,46.87,4,1,8
2085,36,36,3,9,719.64,19.99,5,0,13
2086,38,36,1,78,359.64,9.46,5,2,20
2087,40,38,2,71,379.62,9.49,1,0,17
2088,52,50,3,30,499.5,9.61,1,0,20
2089,48,48,0,0,2399.52,49.99,5,3,3
2090,37,36,2,88,359.64,9.72,3,3,1
2091,42,41,0,0,2049.59,48.8,1,2,23
2092,33,31,2,52,1549.69,46.96,4,3,13
2093,37,35,2,61,1749.65,47.29,2,1,7
2094,33,33,0,0,659.67,19.99,3,2,9
2095,39,39,3,29,1949.61,49.99,5,3,1
2096,52,52,3,74,519.48,9.99,2,1,25
2097,47,47,2,46,469.53,9.99,1,0,10
2098,45,43,3,66,429.57,9.55,2,0,5
2099,35,34,0,0,1699.66,48.56,0,3,4
